,date,ticker,maturity,opening_contracts,closing_contracts,trading_number,trading_contracts,volume,oscilation,open,low,high,mean,close,adjustment,points_delta,last_buy,last_sell
3031,2018-10-23,WIN,G19,15,15,8,8,138.245,86.015,85.715,87.000,86.403,87.000,86.855,"0,1",312,86.315,0
3032,2018-10-23,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.737,"0,0",325,0,0
3033,2018-10-23,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.578,"0,0",339,0,0
3034,2018-10-23,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.628,"0,0",350,0,0
3035,2018-10-23,WIN,V19,0,0,0,0,0,0,0,0,0,0,90.784,"0,0",364,0,0
3036,2018-10-23,WIN,Z19,0,0,0,0,0,0,0,0,0,0,91.969,"0,0",379,0,86.300
3037,2018-10-23,WIN,G20,0,0,0,0,0,0,0,0,0,0,93.043,"0,0",386,0,0
3038,2018-10-23,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.271,"0,0",392,0,0
3039,2018-10-23,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.566,"0,0",404,0,0
3040,2018-10-23,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.870,"0,0",424,0,0
3041,2018-10-23,WIN,V20,0,0,0,0,0,0,0,0,0,0,98.310,"0,0",446,0,0
3045,2018-10-24,WIN,Z18,100.146,128.025,1.162.614,4.094.979,69.595.929.273,86.300,83.490,86.470,84.977,83.710,83.619,"2,6",2.393,83.710,83.715
3046,2018-10-24,WIN,G19,15,15,8,8,137.402,86.600,85.115,86.600,85.876,85.115,84.438,"2,0",2.417,0,85.995
3047,2018-10-24,WIN,J19,0,0,0,0,0,0,0,0,0,0,85.299,"0,0",2.438,0,0
3048,2018-10-24,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.117,"0,0",2.461,0,0
3049,2018-10-24,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.137,"0,0",2.491,0,0
3050,2018-10-24,WIN,V19,0,0,0,0,0,0,0,0,0,0,88.260,"0,0",2.524,0,0
3051,2018-10-24,WIN,Z19,0,0,0,0,0,0,0,0,0,0,89.416,"0,0",2.553,0,0
3052,2018-10-24,WIN,G20,0,0,0,0,0,0,0,0,0,0,90.461,"0,0",2.582,0,0
3053,2018-10-24,WIN,J20,0,0,0,0,0,0,0,0,0,0,91.659,"0,0",2.612,0,0
3054,2018-10-24,WIN,M20,0,0,0,0,0,0,0,0,0,0,92.928,"0,0",2.638,0,0
3055,2018-10-24,WIN,Q20,0,0,0,0,0,0,0,0,0,0,94.209,"0,0",2.661,0,0
3056,2018-10-24,WIN,V20,0,0,0,0,0,0,0,0,0,0,95.631,"0,0",2.679,0,0
3060,2018-10-25,WIN,Z18,128.025,138.496,1.095.413,3.801.021,64.384.658.989,84.240,83.880,85.540,84.693,84.270,84.720,"0,7",1.101,84.270,84.275
3061,2018-10-25,WIN,G19,15,14,6,6,102.527,85.005,85.005,85.985,85.439,85.200,85.553,"0,9",1.115,85.000,86.495
3062,2018-10-25,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.435,"0,0",1.136,0,0
3063,2018-10-25,WIN,M19,0,0,0,0,0,0,0,0,0,0,87.270,"0,0",1.153,0,0
3064,2018-10-25,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.309,"0,0",1.172,0,0
3065,2018-10-25,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.466,"0,0",1.206,0,0
3066,2018-10-25,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.655,"0,0",1.239,0,0
3067,2018-10-25,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.726,"0,0",1.265,0,0
3068,2018-10-25,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.949,"0,0",1.290,0,0
3069,2018-10-25,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.246,"0,0",1.318,0,0
3070,2018-10-25,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.546,"0,0",1.337,0,0
3071,2018-10-25,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.984,"0,0",1.353,0,0
3075,2018-10-26,WIN,Z18,138.496,142.492,1.322.979,4.544.121,77.488.953.594,83.610,83.570,86.810,85.262,86.600,86.331,"2,2",1.611,86.600,86.615
3076,2018-10-26,WIN,G19,14,21,19,23,398.616,85.695,85.250,87.700,86.655,87.700,87.180,"2,5",1.627,87.015,87.985
3077,2018-10-26,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.070,"0,0",1.635,0,0
3078,2018-10-26,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.907,"0,0",1.637,0,0
3079,2018-10-26,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.946,"0,0",1.637,0,0
3080,2018-10-26,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.098,"0,0",1.632,0,0
3081,2018-10-26,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.280,"0,0",1.625,0,0
3082,2018-10-26,WIN,G20,0,0,0,0,0,0,0,0,0,0,93.344,"0,0",1.618,0,0
3083,2018-10-26,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.563,"0,0",1.614,0,0
3084,2018-10-26,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.860,"0,0",1.614,0,0
3085,2018-10-26,WIN,Q20,0,0,0,0,0,0,0,0,0,0,97.155,"0,0",1.609,0,0
3086,2018-10-26,WIN,V20,0,0,0,0,0,0,0,0,0,0,98.583,"0,0",1.599,0,0
3090,2018-10-29,WIN,Z18,142.492,167.460,1.652.261,5.150.348,89.313.396.968,89.450,83.300,90.400,86.706,83.980,84.367,"2,7",1.964,83.930,83.980
3091,2018-10-29,WIN,G19,21,24,8,12,213.327,90.900,84.855,90.900,88.886,85.280,85.186,"2,1",1.994,0,85.995
3092,2018-10-29,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.039,"0,0",2.031,0,0
3093,2018-10-29,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.846,"0,0",2.061,0,0
3094,2018-10-29,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.848,"0,0",2.098,0,0
3095,2018-10-29,WIN,V19,0,0,0,0,0,0,0,0,0,0,88.959,"0,0",2.139,0,0
3096,2018-10-29,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.103,"0,0",2.177,0,0
3097,2018-10-29,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.141,"0,0",2.203,0,0
3098,2018-10-29,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.328,"0,0",2.235,0,0
3099,2018-10-29,WIN,M20,0,0,0,0,0,0,0,0,0,0,93.580,"0,0",2.280,0,0
3100,2018-10-29,WIN,Q20,0,0,0,0,0,0,0,0,0,0,94.849,"0,0",2.306,0,0
3101,2018-10-29,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.256,"0,0",2.327,0,0
3105,2018-10-30,WIN,Z18,167.460,189.080,1.542.586,4.875.102,84.168.202.785,84.800,84.460,87.830,86.324,87.555,87.535,"3,7",3.168,87.555,87.575
3106,2018-10-30,WIN,G19,24,23,8,8,140.103,86.015,86.015,88.500,87.564,88.200,88.382,"3,5",3.196,87.005,0
3107,2018-10-30,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.267,"0,0",3.228,0,0
3108,2018-10-30,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.087,"0,0",3.241,0,0
3109,2018-10-30,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.103,"0,0",3.255,0,0
3110,2018-10-30,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.228,"0,0",3.269,0,0
3111,2018-10-30,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.388,"0,0",3.285,0,0
3112,2018-10-30,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.453,"0,0",3.312,0,0
3113,2018-10-30,WIN,J20,0,0,0,0,0,0,0,0,0,0,95.677,"0,0",3.349,0,0
3114,2018-10-30,WIN,M20,0,0,0,0,0,0,0,0,0,0,96.971,"0,0",3.391,0,0
3115,2018-10-30,WIN,Q20,0,0,0,0,0,0,0,0,0,0,98.276,"0,0",3.427,0,0
3116,2018-10-30,WIN,V20,0,0,0,0,0,0,0,0,0,0,99.716,"0,0",3.460,0,0
3120,2018-10-31,WIN,Z18,189.080,201.759,1.321.072,4.277.197,75.051.634.097,88.500,86.780,88.970,87.734,87.700,87.886,"0,1",351,87.695,87.700
3121,2018-10-31,WIN,G19,23,33,22,22,390.760,89.000,87.800,90.000,88.809,88.900,88.734,"0,5",352,88.000,89.385
3122,2018-10-31,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.619,"0,0",352,0,0
3123,2018-10-31,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.435,"0,0",348,0,0
3124,2018-10-31,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.454,"0,0",351,0,0
3125,2018-10-31,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.577,"0,0",349,0,0
3126,2018-10-31,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.740,"0,0",352,0,0
3127,2018-10-31,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.807,"0,0",354,0,0
3128,2018-10-31,WIN,J20,0,0,0,0,0,0,0,0,0,0,96.030,"0,0",353,0,0
3129,2018-10-31,WIN,M20,0,0,0,0,0,0,0,0,0,0,97.314,"0,0",343,0,0
3130,2018-10-31,WIN,Q20,0,0,0,0,0,0,0,0,0,0,98.617,"0,0",341,0,0
3131,2018-10-31,WIN,V20,0,0,0,0,0,0,0,0,0,0,100.064,"0,0",348,0,0
3135,2018-11-01,WIN,Z18,201.759,218.395,1.218.729,4.075.686,72.375.450.536,88.660,87.660,89.670,88.789,88.470,88.882,"0,6",996,88.470,88.500
3136,2018-11-01,WIN,G19,33,30,24,32,572.058,88.705,88.705,90.320,89.384,89.415,89.739,"0,7",1.005,88.600,90.495
3137,2018-11-01,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.634,"0,0",1.015,0,0
3138,2018-11-01,WIN,M19,0,0,0,0,0,0,0,0,0,0,91.459,"0,0",1.024,0,0
3139,2018-11-01,WIN,Q19,0,0,0,0,0,0,0,0,0,0,92.487,"0,0",1.033,0,0
3140,2018-11-01,WIN,V19,0,0,0,0,0,0,0,0,0,0,93.627,"0,0",1.050,0,0
3141,2018-11-01,WIN,Z19,0,0,0,0,0,0,0,0,0,0,94.809,"0,0",1.069,0,0
3142,2018-11-01,WIN,G20,0,0,0,0,0,0,0,0,0,0,95.884,"0,0",1.077,0,0
3143,2018-11-01,WIN,J20,0,0,0,0,0,0,0,0,0,0,97.117,"0,0",1.087,0,0
3144,2018-11-01,WIN,M20,0,0,0,0,0,0,0,0,0,0,98.426,"0,0",1.112,0,0
3145,2018-11-01,WIN,Q20,0,0,0,0,0,0,0,0,0,0,99.738,"0,0",1.121,0,0
3146,2018-11-01,WIN,V20,0,0,0,0,0,0,0,0,0,0,101.193,"0,0",1.129,0,0
3150,2018-11-05,WIN,Z18,218.395,236.406,1.130.080,3.804.706,68.214.446.088,89.060,88.875,90.180,89.644,89.950,90.041,"1,2",1.159,89.945,89.950
3151,2018-11-05,WIN,G19,30,30,12,14,254.040,89.995,89.995,90.955,90.728,90.955,90.909,"1,3",1.170,90.950,0
3152,2018-11-05,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.812,"0,0",1.178,0,0
3153,2018-11-05,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.644,"0,0",1.185,0,0
3154,2018-11-05,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.668,"0,0",1.181,0,0
3155,2018-11-05,WIN,V19,0,0,0,0,0,0,0,0,0,0,94.814,"0,0",1.187,0,0
3156,2018-11-05,WIN,Z19,0,0,0,0,0,0,0,0,0,0,95.994,"0,0",1.185,0,0
3157,2018-11-05,WIN,G20,0,0,0,0,0,0,0,0,0,0,97.073,"0,0",1.189,0,0
3158,2018-11-05,WIN,J20,0,0,0,0,0,0,0,0,0,0,98.316,"0,0",1.199,0,0
3159,2018-11-05,WIN,M20,0,0,0,0,0,0,0,0,0,0,99.643,"0,0",1.217,0,0
3160,2018-11-05,WIN,Q20,0,0,0,0,0,0,0,0,0,0,100.975,"0,0",1.237,0,0
3161,2018-11-05,WIN,V20,0,0,0,0,0,0,0,0,0,0,102.449,"0,0",1.256,0,0
3162,2018-11-05,WIN,Z20,0,0,0,0,0,0,0,0,0,0,103.900,"0,0",103.900,0,0
3165,2018-11-06,WIN,Z18,236.406,238.596,1.102.478,3.839.161,68.629.700.717,89.635,88.605,89.935,89.381,89.160,89.151,"0,9",890,89.160,89.170
3166,2018-11-06,WIN,G19,30,30,3,3,54.041,90.005,89.615,90.585,90.068,90.585,90.011,"0,3",898,89.805,90.795
3167,2018-11-06,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.908,"0,0",904,0,0
3168,2018-11-06,WIN,M19,0,0,0,0,0,0,0,0,0,0,91.732,"0,0",912,0,0
3169,2018-11-06,WIN,Q19,0,0,0,0,0,0,0,0,0,0,92.751,"0,0",917,0,0
3170,2018-11-06,WIN,V19,0,0,0,0,0,0,0,0,0,0,93.892,"0,0",922,0,0
3171,2018-11-06,WIN,Z19,0,0,0,0,0,0,0,0,0,0,95.063,"0,0",931,0,0
3172,2018-11-06,WIN,G20,0,0,0,0,0,0,0,0,0,0,96.134,"0,0",939,0,0
3173,2018-11-06,WIN,J20,0,0,0,0,0,0,0,0,0,0,97.367,"0,0",949,0,0
3174,2018-11-06,WIN,M20,0,0,0,0,0,0,0,0,0,0,98.683,"0,0",960,0,0
3175,2018-11-06,WIN,Q20,0,0,0,0,0,0,0,0,0,0,100.005,"0,0",970,0,0
3176,2018-11-06,WIN,V20,0,0,0,0,0,0,0,0,0,0,101.469,"0,0",980,0,0
3177,2018-11-06,WIN,Z20,0,0,0,0,0,0,0,0,0,0,103.010,"0,0",890,0,0
3180,2018-11-07,WIN,Z18,238.596,257.251,1.179.167,3.930.747,69.985.964.046,90.220,88.000,90.265,89.023,88.400,88.276,"0,8",875,88.375,88.400
3181,2018-11-07,WIN,G19,30,44,4,18,325.462,90.600,89.045,90.600,90.406,89.045,89.127,"1,0",884,88.000,90.600
3182,2018-11-07,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.008,"0,0",900,0,0
3183,2018-11-07,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.820,"0,0",912,0,0
3184,2018-11-07,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.819,"0,0",932,0,0
3185,2018-11-07,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.957,"0,0",935,0,0
3186,2018-11-07,WIN,Z19,0,0,0,0,0,0,0,0,0,0,94.111,"0,0",952,0,0
3187,2018-11-07,WIN,G20,0,0,0,0,0,0,0,0,0,0,95.170,"0,0",964,0,0
3188,2018-11-07,WIN,J20,0,0,0,0,0,0,0,0,0,0,96.399,"0,0",968,0,0
3189,2018-11-07,WIN,M20,0,0,0,0,0,0,0,0,0,0,97.721,"0,0",962,0,0
3190,2018-11-07,WIN,Q20,0,0,0,0,0,0,0,0,0,0,99.051,"0,0",954,0,0
3191,2018-11-07,WIN,V20,0,0,0,0,0,0,0,0,0,0,100.524,"0,0",945,0,0
3192,2018-11-07,WIN,Z20,0,0,0,0,0,0,0,0,0,0,102.069,"0,0",941,0,0
3195,2018-11-08,WIN,Z18,257.251,260.019,1.163.419,3.706.999,65.057.663.196,88.585,86.010,89.190,87.749,86.030,86.077,"2,5",2.199,86.030,86.075
3196,2018-11-08,WIN,G19,44,49,10,18,317.988,89.895,87.015,89.895,88.330,87.015,86.908,"2,3",2.219,87.000,89.120
3197,2018-11-08,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.772,"0,0",2.236,0,0
3198,2018-11-08,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.569,"0,0",2.251,0,0
3199,2018-11-08,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.542,"0,0",2.277,0,0
3200,2018-11-08,WIN,V19,0,0,0,0,0,0,0,0,0,0,90.661,"0,0",2.296,0,0
3201,2018-11-08,WIN,Z19,0,0,0,0,0,0,0,0,0,0,91.800,"0,0",2.311,0,0
3202,2018-11-08,WIN,G20,0,0,0,0,0,0,0,0,0,0,92.846,"0,0",2.324,0,0
3203,2018-11-08,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.058,"0,0",2.341,0,0
3204,2018-11-08,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.365,"0,0",2.356,0,0
3205,2018-11-08,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.673,"0,0",2.378,0,0
3206,2018-11-08,WIN,V20,0,0,0,0,0,0,0,0,0,0,98.122,"0,0",2.402,0,0
3207,2018-11-08,WIN,Z20,0,0,0,0,0,0,0,0,0,0,99.652,"0,0",2.417,0,0
3210,2018-11-09,WIN,Z18,260.019,253.690,1.246.858,3.827.745,65.546.850.228,85.630,84.415,86.750,85.620,86.280,86.206,"0,2",129,86.265,86.280
3211,2018-11-09,WIN,G19,49,49,10,10,172.638,86.415,85.635,86.995,86.319,86.755,87.037,"0,1",129,0,87.685
3212,2018-11-09,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.900,"0,0",128,0,0
3213,2018-11-09,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.697,"0,0",128,0,0
3214,2018-11-09,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.657,"0,0",115,0,0
3215,2018-11-09,WIN,V19,0,0,0,0,0,0,0,0,0,0,90.765,"0,0",104,0,0
3216,2018-11-09,WIN,Z19,0,0,0,0,0,0,0,0,0,0,91.890,"0,0",90,0,0
3217,2018-11-09,WIN,G20,0,0,0,0,0,0,0,0,0,0,92.933,"0,0",87,0,0
3218,2018-11-09,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.141,"0,0",83,0,0
3219,2018-11-09,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.423,"0,0",58,0,0
3220,2018-11-09,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.734,"0,0",61,0,0
3221,2018-11-09,WIN,V20,0,0,0,0,0,0,0,0,0,0,98.188,"0,0",66,0,0
3222,2018-11-09,WIN,Z20,0,0,0,0,0,0,0,0,0,0,99.685,"0,0",33,0,0
3225,2018-11-12,WIN,Z18,253.690,246.572,1.340.477,3.982.276,68.551.336.124,85.960,85.375,86.720,86.070,86.080,86.031,"0,1",175,86.080,86.085
3226,2018-11-12,WIN,G19,49,46,5,5,86.917,87.285,86.415,87.385,86.917,86.995,86.860,"0,0",177,86.215,89.000
3227,2018-11-12,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.720,"0,0",180,0,0
3228,2018-11-12,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.507,"0,0",190,0,0
3229,2018-11-12,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.463,"0,0",194,0,0
3230,2018-11-12,WIN,V19,0,0,0,0,0,0,0,0,0,0,90.545,"0,0",220,0,0
3231,2018-11-12,WIN,Z19,0,0,0,0,0,0,0,0,0,0,91.647,"0,0",243,0,0
3232,2018-11-12,WIN,G20,0,0,0,0,0,0,0,0,0,0,92.671,"0,0",262,0,0
3233,2018-11-12,WIN,J20,0,0,0,0,0,0,0,0,0,0,93.866,"0,0",275,0,0
3234,2018-11-12,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.163,"0,0",260,0,0
3235,2018-11-12,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.462,"0,0",272,0,0
3236,2018-11-12,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.903,"0,0",285,0,0
3237,2018-11-12,WIN,Z20,0,0,0,0,0,0,0,0,0,0,99.429,"0,0",256,0,0
3240,2018-11-13,WIN,Z18,246.572,240.329,1.433.703,4.574.311,78.065.441.967,86.400,84.430,86.500,85.330,85.370,85.219,"0,7",812,85.345,85.370
3241,2018-11-13,WIN,G19,46,47,8,8,138.218,87.005,85.845,87.295,86.386,85.845,86.040,"1,1",820,84.400,86.465
3242,2018-11-13,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.891,"0,0",829,0,0
3243,2018-11-13,WIN,M19,0,0,0,0,0,0,0,0,0,0,87.670,"0,0",837,0,0
3244,2018-11-13,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.607,"0,0",856,0,0
3245,2018-11-13,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.671,"0,0",874,0,0
3246,2018-11-13,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.768,"0,0",879,0,0
3247,2018-11-13,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.777,"0,0",894,0,0
3248,2018-11-13,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.954,"0,0",912,0,0
3249,2018-11-13,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.244,"0,0",919,0,0
3250,2018-11-13,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.532,"0,0",930,0,0
3251,2018-11-13,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.959,"0,0",944,0,0
3252,2018-11-13,WIN,Z20,0,0,0,0,0,0,0,0,0,0,98.481,"0,0",948,0,0
3255,2018-11-14,WIN,Z18,240.329,225.319,1.401.656,4.459.534,76.168.030.029,85.510,84.585,86.300,85.399,86.300,86.035,"1,2",816,86.300,86.310
3256,2018-11-14,WIN,G19,47,45,6,6,103.678,86.795,85.605,86.795,86.398,86.685,86.864,"0,7",824,0,87.995
3257,2018-11-14,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.720,"0,0",829,0,0
3258,2018-11-14,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.500,"0,0",830,0,0
3259,2018-11-14,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.438,"0,0",831,0,0
3260,2018-11-14,WIN,V19,0,0,0,0,0,0,0,0,0,0,90.489,"0,0",818,0,0
3261,2018-11-14,WIN,Z19,0,0,0,0,0,0,0,0,0,0,91.565,"0,0",797,0,0
3262,2018-11-14,WIN,G20,0,0,0,0,0,0,0,0,0,0,92.573,"0,0",796,0,0
3263,2018-11-14,WIN,J20,0,0,0,0,0,0,0,0,0,0,93.749,"0,0",795,0,0
3264,2018-11-14,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.009,"0,0",765,0,0
3265,2018-11-14,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.294,"0,0",762,0,0
3266,2018-11-14,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.724,"0,0",765,0,0
3267,2018-11-14,WIN,Z20,0,0,0,0,0,0,0,0,0,0,99.229,"0,0",748,0,0
3270,2018-11-16,WIN,Z18,225.319,245.446,1.295.463,3.813.996,66.797.054.150,87.000,86.465,89.010,87.568,88.840,88.913,"3,2",2.878,88.840,88.845
3271,2018-11-16,WIN,G19,45,53,18,45,802.509,87.965,87.965,89.585,89.167,89.585,89.770,"3,1",2.906,89.100,0
3272,2018-11-16,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.651,"0,0",2.931,0,0
3273,2018-11-16,WIN,M19,0,0,0,0,0,0,0,0,0,0,91.452,"0,0",2.952,0,0
3274,2018-11-16,WIN,Q19,0,0,0,0,0,0,0,0,0,0,92.400,"0,0",2.962,0,0
3275,2018-11-16,WIN,V19,0,0,0,0,0,0,0,0,0,0,93.440,"0,0",2.951,0,0
3276,2018-11-16,WIN,Z19,0,0,0,0,0,0,0,0,0,0,94.520,"0,0",2.955,0,0
3277,2018-11-16,WIN,G20,0,0,0,0,0,0,0,0,0,0,95.540,"0,0",2.967,0,0
3278,2018-11-16,WIN,J20,0,0,0,0,0,0,0,0,0,0,96.729,"0,0",2.980,0,0
3279,2018-11-16,WIN,M20,0,0,0,0,0,0,0,0,0,0,98.011,"0,0",3.002,0,0
3280,2018-11-16,WIN,Q20,0,0,0,0,0,0,0,0,0,0,99.311,"0,0",3.017,0,0
3281,2018-11-16,WIN,V20,0,0,0,0,0,0,0,0,0,0,100.751,"0,0",3.027,0,0
3282,2018-11-16,WIN,Z20,0,0,0,0,0,0,0,0,0,0,102.253,"0,0",3.024,0,0
3285,2018-11-19,WIN,Z18,245.446,242.690,1.155.401,3.666.274,64.503.378.015,88.650,87.315,88.675,87.968,88.200,88.195,"0,8",718,88.195,88.200
3286,2018-11-19,WIN,G19,53,42,24,28,497.322,89.500,88.260,89.500,88.807,89.000,89.046,"0,8",724,88.205,89.200
3287,2018-11-19,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.923,"0,0",728,0,0
3288,2018-11-19,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.725,"0,0",727,0,0
3289,2018-11-19,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.675,"0,0",725,0,0
3290,2018-11-19,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.737,"0,0",703,0,0
3291,2018-11-19,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.822,"0,0",698,0,0
3292,2018-11-19,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.849,"0,0",691,0,0
3293,2018-11-19,WIN,J20,0,0,0,0,0,0,0,0,0,0,96.046,"0,0",683,0,0
3294,2018-11-19,WIN,M20,0,0,0,0,0,0,0,0,0,0,97.330,"0,0",681,0,0
3295,2018-11-19,WIN,Q20,0,0,0,0,0,0,0,0,0,0,98.639,"0,0",672,0,0
3296,2018-11-19,WIN,V20,0,0,0,0,0,0,0,0,0,0,100.089,"0,0",662,0,0
3297,2018-11-19,WIN,Z20,0,0,0,0,0,0,0,0,0,0,101.581,"0,0",672,0,0
3300,2018-11-21,WIN,Z18,242.690,254.317,1.183.446,3.626.465,63.217.333.595,86.995,86.565,87.700,87.161,87.550,87.587,"0,7",608,87.545,87.550
3301,2018-11-21,WIN,G19,42,47,12,39,685.353,87.705,87.700,88.400,87.865,88.400,88.433,"0,7",613,87.705,88.595
3302,2018-11-21,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.304,"0,0",619,0,0
3303,2018-11-21,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.095,"0,0",630,0,0
3304,2018-11-21,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.032,"0,0",643,0,0
3305,2018-11-21,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.076,"0,0",661,0,0
3306,2018-11-21,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.143,"0,0",679,0,0
3307,2018-11-21,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.147,"0,0",702,0,0
3308,2018-11-21,WIN,J20,0,0,0,0,0,0,0,0,0,0,95.309,"0,0",737,0,0
3309,2018-11-21,WIN,M20,0,0,0,0,0,0,0,0,0,0,96.545,"0,0",785,0,0
3310,2018-11-21,WIN,Q20,0,0,0,0,0,0,0,0,0,0,97.818,"0,0",821,0,0
3311,2018-11-21,WIN,V20,0,0,0,0,0,0,0,0,0,0,99.237,"0,0",852,0,0
3312,2018-11-21,WIN,Z20,0,0,0,0,0,0,0,0,0,0,100.728,"0,0",853,0,0
3315,2018-11-22,WIN,Z18,254.317,255.492,733.018,2.448.538,42.941.025.361,87.490,87.205,87.995,87.687,87.700,87.774,"0,1",187,87.700,87.710
3316,2018-11-22,WIN,G19,47,47,1,1,17.759,88.795,88.795,88.795,88.795,88.795,88.622,"0,4",189,87.615,88.985
3317,2018-11-22,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.494,"0,0",190,0,0
3318,2018-11-22,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.291,"0,0",196,0,0
3319,2018-11-22,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.247,"0,0",215,0,0
3320,2018-11-22,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.310,"0,0",234,0,0
